page   num  type   width height color comp bpc  enc interp  object ID x-ppi y-ppi size ratio
 453  1039 image      35    21  rgb     3   8  image  no      5305  0   144   144  155B 7.0%
 453  1040 image      26    20  rgb     3   8  image  no      5306  0   144   144  147B 9.4%
 453  1041 image      26    20  rgb     3   8  image  no      5306  0   144   144  147B 9.4%
 453  1042 image      30    20  rgb     3   8  image  no      5307  0   144   144  148B 8.2%
 453  1043 image      30    20  rgb     3   8  image  no      5307  0   144   144  148B 8.2%
 453  1044 image      33    23  rgb     3   8  image  no      5308  0   144   144  198B 8.7%
 453  1045 image      33    23  rgb     3   8  image  no      5308  0   144   144  198B 8.7%
 454  1046 image     236    17  rgb     3   8  image  no      5309  0   144   144  828B 6.9%
 454  1047 image     219    19  rgb     3   8  image  no      5310  0   144   144  928B 7.4%
 454  1048 image     273    18  rgb     3   8  image  no      5311  0   144   144  919B 6.2%
 454  1049 image     261    17  rgb     3   8  image  no      5312  0   144   144  954B 7.2%
 454  1050 image     395    19  rgb     3   8  image  no      5313  0   144   144 1292B 5.7%
 454  1051 image     421    19  rgb     3   8  image  no      5314  0   144   144 1430B 6.0%
 454  1052 image     250    19  rgb     3   8  image  no      5315  0   144   144  845B 5.9%
 454  1053 image     254    19  rgb     3   8  image  no      5316  0   144   144  947B 6.5%
 456  1054 image     209    21  rgb     3   8  image  no      5317  0   144   144  812B 6.2%
 456  1055 image     151    22  rgb     3   8  image  no      5318  0   144   144  647B 6.5%
 456  1056 image     215    22  rgb     3   8  image  no      5319  0   144   144  812B 5.7%
 456  1057 image     205    23  rgb     3   8  image  no      5320  0   144   144  751B 5.3%
 457  1058 image      33    22  rgb     3   8  image  no      5321  0   144   144  191B 8.8%
 457  1059 image      33    22  rgb     3   8  image  no      5321  0   144   144  191B 8.8%
 457  1060 image      37    23  rgb     3   8  image  no      5322  0   144   144  219B 8.6%
 457  1061 image      37    23  rgb     3   8  image  no      5322  0   144   144  219B 8.6%
 457  1062 image      31    23  rgb     3   8  image  no      5323  0   144   144  177B 8.3%
 457  1063 image      31    23  rgb     3   8  image  no      5323  0   144   144  177B 8.3%
 457  1064 image      44    17  rgb     3   8  image  no      5324  0   144   144  205B 9.1%
 457  1065 image      44    17  rgb     3   8  image  no      5324  0   144   144  205B 9.1%
 458  1066 image      59    22  rgb     3   8  image  no      5325  0   144   144  231B 5.9%
 458  1067 image      62    18  rgb     3   8  image  no      5326  0   144   144  211B 6.3%
 458  1068 image      57    21  rgb     3   8  image  no      5327  0   144   144  221B 6.2%
 458  1069 image      58    17  rgb     3   8  image  no      5328  0   144   144  239B 8.1%
 462  1070 image     427    29  rgb     3   8  jpeg   no      5329  0   144   144 8013B  22%
 462  1071 image     369    33  rgb     3   8  jpeg   no      5330  0   144   144 8006B  22%
 479  1072 image     595    66  rgb     3   8  image  no      5331  0   144   144 4872B 4.1%
 479  1073 image     585    41  rgb     3   8  image  no      5332  0   144   144 3883B 5.4%
 479  1074 image      22    18  rgb     3   8  image  no      5333  0   144   144  149B  13%
 480  1075 image      22    18  rgb     3   8  image  no      5334  0   144   144  149B  13%
 480  1076 image      21    22  rgb     3   8  image  no      5335  0   144   144  135B 9.7%
 480  1077 image      21    22  rgb     3   8  image  no      5335  0   144   144  135B 9.7%
 480  1078 image      25    23  rgb     3   8  image  no      5336  0   144   144  163B 9.4%
 480  1079 image      25    23  rgb     3   8  image  no      5336  0   144   144  163B 9.4%
 480  1080 image      30    22  rgb     3   8  image  no      5337  0   144   144  167B 8.4%
 480  1081 image      30    22  rgb     3   8  image  no      5337  0   144   144  167B 8.4%
 483  1082 image     434    40  rgb     3   8  image  no      5338  0   144   144 2258B 4.3%
 483  1083 image     434    40  rgb     3   8  image  no      5338  0   144   144 2258B 4.3%
 483  1084 image      42    14  rgb     3   8  image  no      5339  0   144   144  203B  12%
 483  1085 image      42    14  rgb     3   8  image  no      5339  0   144   144  203B  12%
 483  1086 image      42    15  rgb     3   8  image  no      5340  0   144   144  232B  12%
 483  1087 image      42    15  rgb     3   8  image  no      5340  0   144   144  232B  12%
 483  1088 image      46    14  rgb     3   8  image  no      5341  0   144   144  248B  13%
 483  1089 image      46    14  rgb     3   8  image  no      5341  0   144   144  248B  13%
 483  1090 image      44    14  rgb     3   8  image  no      5342  0   144   144  234B  13%
 483  1091 image      44    14  rgb     3   8  image  no      5342  0   144   144  234B  13%
 483  1092 image     290   104  rgb     3   8  image  no      5343  0   144   144 5946B 6.6%
 483  1093 image     290   104  rgb     3   8  image  no      5343  0   144   144 5946B 6.6%
 484  1094 image     181   164  rgb     3   8  image  no      5344  0   144   144 1810B 2.0%
 484  1095 image     181   164  rgb     3   8  image  no      5344  0   144   144 1810B 2.0%
 484  1096 image     269    77  rgb     3   8  image  no      5345  0   144   144 5840B 9.4%
 485  1097 image     269    77  rgb     3   8  image  no      5348  0   144   144 5840B 9.4%
 485  1098 image     127   106  rgb     3   8  image  no      5349  0   144   144 1193B 3.0%
 485  1099 image     127   106  rgb     3   8  image  no      5349  0   144   144 1193B 3.0%
 486  1100 image      59    25  rgb     3   8  image  no      5350  0   144   144  458B  10%
 486  1101 image      59    25  rgb     3   8  image  no      5350  0   144   144  458B  10%
 486  1102 image      46    28  rgb     3   8  image  no      5351  0   144   144  404B  10%
 486  1103 image      46    28  rgb     3   8  image  no      5351  0   144   144  404B  10%
 486  1104 image      46    26  rgb     3   8  image  no      5352  0   144   144  403B  11%
 486  1105 image      46    26  rgb     3   8  image  no      5352  0   144   144  403B  11%
 487  1106 image     114    96  rgb     3   8  image  no      5353  0   144   144 2930B 8.9%
 487  1107 image     114    96  rgb     3   8  image  no      5353  0   144   144 2930B 8.9%
 487  1108 image     703    48  rgb     3   8  image  no      5354  0   144   144 4908B 4.8%
 488  1109 image     448    64  rgb     3   8  jpeg   no      5355  0   144   144 7987B 9.3%
 489  1110 image     431    60  rgb     3   8  jpeg   no      5356  0   144   144 7541B 9.7%
 489  1111 image      27    42  rgb     3   8  jpeg   no      5357  0   144   144  911B  27%
 489  1112 image      27    42  rgb     3   8  jpeg   no      5357  0   144   144  911B  27%
 489  1113 image      25    38  rgb     3   8  jpeg   no      5358  0   144   144  897B  31%
 489  1114 image      25    38  rgb     3   8  jpeg   no      5358  0   144   144  897B  31%
 489  1115 image      31    38  rgb     3   8  jpeg   no      5359  0   144   144  949B  27%
 489  1116 image      31    38  rgb     3   8  jpeg   no      5359  0   144   144  949B  27%
 489  1117 image      27    41  rgb     3   8  jpeg   no      5360  0   144   144  886B  27%
 489  1118 image      27    41  rgb     3   8  jpeg   no      5360  0   144   144  886B  27%
 489  1119 image     287    93  rgb     3   8  image  no      5361  0   144   144 2582B 3.2%
 489  1120 image     279    98  rgb     3   8  image  no      5362  0   144   144 2365B 2.9%
 490  1121 image     717    67  rgb     3   8  image  no      5363  0   144   144 5866B 4.1%
 490  1122 image     846    64  rgb     3   8  jpeg   no      5364  0   144   144 28.4K  18%
 490  1123 image      28    42  rgb     3   8  image  no      5365  0   144   144  328B 9.3%
 490  1124 image      28    42  rgb     3   8  image  no      5365  0   144   144  328B 9.3%
 490  1125 image      31    36  rgb     3   8  image  no      5366  0   144   144  307B 9.2%
 490  1126 image      31    36  rgb     3   8  image  no      5366  0   144   144  307B 9.2%
 490  1127 image      27    38  rgb     3   8  image  no      5367  0   144   144  299B 9.7%
 490  1128 image      27    38  rgb     3   8  image  no      5367  0   144   144  299B 9.7%
 490  1129 image      31    35  rgb     3   8  image  no      5368  0   144   144  312B 9.6%
 490  1130 image      31    35  rgb     3   8  image  no      5368  0   144   144  312B 9.6%
 495  1131 image     638   466  rgb     3   8  jpeg   no      5372  0   693   694 18.4K 2.1%
 495  1132 image       1     1  rgb     3   8  image  no      5373  0   104   104   11B 367%
 495  1133 smask       1     1  gray    1   8  image  no      5373  0   104   104    9B 900%
 495  1134 image       1     1  rgb     3   8  image  no      5373  0   104   104   11B 367%
 495  1135 smask       1     1  gray    1   8  image  no      5373  0   104   104    9B 900%
 495  1136 image       1     1  rgb     3   8  image  no      5373  0   104   104   11B 367%
 495  1137 smask       1     1  gray    1   8  image  no      5373  0   104   104    9B 900%
 495  1138 image       1     1  rgb     3   8  image  no      5373  0   104   104   11B 367%
 495  1139 smask       1     1  gray    1   8  image  no      5373  0   104   104    9B 900%
 495  1140 image       1     1  rgb     3   8  image  no      5373  0   104   104   11B 367%
 495  1141 smask       1     1  gray    1   8  image  no      5373  0   104   104    9B 900%
 536  1142 image     120   129  rgb     3   8  jpeg   no      5382  0   104   104 2013B 4.3%
 536  1143 image     120   129  rgb     3   8  jpeg   no      5382  0   104   104 2013B 4.3%
 538  1144 image     148   233  rgb     3   8  jpeg   no      5383  0   104   104 6519B 6.3%
 539  1145 image     148   233  rgb     3   8  jpeg   no      5384  0   104   104 6519B 6.3%
 541  1146 image     218   143  rgb     3   8  jpeg   no      5385  0   104   104 8343B 8.9%
 542  1147 image     218   143  rgb     3   8  jpeg   no      5386  0   104   104 8343B 8.9%
 575  1148 image     449    85  rgb     3   8  image  no      5389  0   104   104 5430B 4.7%
 575  1149 image     418   123  rgb     3   8  image  no      5390  0   104   104 5688B 3.7%
 575  1150 image      28    14  rgb     3   8  image  no      5391  0   104   104  148B  13%
 575  1151 image      28    14  rgb     3   8  image  no      5391  0   104   104  148B  13%
 575  1152 image      35    16  rgb     3   8  image  no      5392  0   104   104  225B  13%
 575  1153 image      35    16  rgb     3   8  image  no      5392  0   104   104  225B  13%
 575  1154 image      30    14  rgb     3   8  image  no      5393  0   104   104  182B  14%
 575  1155 image      30    14  rgb     3   8  image  no      5393  0   104   104  182B  14%
 575  1156 image      34    15  rgb     3   8  image  no      5394  0   104   104  222B  15%
 575  1157 image      34    15  rgb     3   8  image  no      5394  0   104   104  222B  15%
 575  1158 image     371    88  rgb     3   8  image  no      5395  0   104   104 6875B 7.0%
 576  1159 image     371    88  rgb     3   8  image  no      5396  0   104   104 6875B 7.0%
 576  1160 image     117   113  rgb     3   8  image  no      5397  0   104   104 5664B  14%
 576  1161 image     117   113  rgb     3   8  image  no      5397  0   104   104 5664B  14%
 577  1162 image     113    88  rgb     3   8  image  no      5398  0   104   104  936B 3.1%
 577  1163 image     113    88  rgb     3   8  image  no      5398  0   104   104  936B 3.1%
 578  1164 image     677    24  rgb     3   8  image  no      5399  0   104   104 2906B 6.0%
 578  1165 image     683    27  rgb     3   8  image  no      5400  0   104   104 3347B 6.0%
 579  1166 image      72    23  rgb     3   8  image  no      5401  0   104   104  522B  11%
 579  1167 image      72    23  rgb     3   8  image  no      5401  0   104   104  522B  11%
 580  1168 image      41    27  rgb     3   8  image  no      5402  0   104   104  359B  11%
 580  1169 image      41    27  rgb     3   8  image  no      5402  0   104   104  359B  11%
 580  1170 image     701    50  rgb     3   8  image  no      5403  0   104   104 5512B 5.2%
 581  1171 image      60    35  rgb     3   8  image  no      5404  0   104   104  435B 6.9%
 581  1172 image      42    39  rgb     3   8  image  no      5405  0   104   104  301B 6.1%
 581  1173 image      55    36  rgb     3   8  image  no      5406  0   104   104  471B 7.9%
 581  1174 image      43    36  rgb     3   8  image  no      5407  0   104   104  351B 7.6%
 581  1175 image      57    38  rgb     3   8  image  no      5408  0   104   104  442B 6.8%
 581  1176 image      41    38  rgb     3   8  image  no      5409  0   104   104  298B 6.4%
 581  1177 image      57    38  rgb     3   8  image  no      5410  0   104   104  426B 6.6%
 581  1178 image      43    38  rgb     3   8  image  no      5411  0   104   104  285B 5.8%
 582  1179 image     343    73  rgb     3   8  image  no      5412  0   104   104 2301B 3.1%
 582  1180 image     414    76  rgb     3   8  image  no      5413  0   104   104 2513B 2.7%
 582  1181 image     103    38  rgb     3   8  image  no      5414  0   104   104  579B 4.9%
 583  1182 image     103    38  rgb     3   8  image  no      5415  0   104   104  579B 4.9%
 583  1183 image     102    38  rgb     3   8  image  no      5416  0   104   104  574B 4.9%
 583  1184 image     102    38  rgb     3   8  image  no      5416  0   104   104  574B 4.9%
 583  1185 image     100    38  rgb     3   8  image  no      5417  0   104   104  573B 5.0%
 583  1186 image     100    38  rgb     3   8  image  no      5417  0   104   104  573B 5.0%
 583  1187 image     100    38  rgb     3   8  image  no      5418  0   104   104  580B 5.1%
 583  1188 image     100    38  rgb     3   8  image  no      5418  0   104   104  580B 5.1%
 583  1189 image     290    72  rgb     3   8  image  no      5419  0   104   104 2469B 3.9%
 583  1190 image     256    73  rgb     3   8  image  no      5420  0   104   104 2211B 3.9%
 591  1191 image     638   466  rgb     3   8  jpeg   no      5424  0   957   959 18.4K 2.1%
 591  1192 image       1     1  rgb     3   8  image  no      5425  0   144   144   11B 367%
 591  1193 smask       1     1  gray    1   8  image  no      5425  0   144   144    9B 900%
 591  1194 image       1     1  rgb     3   8  image  no      5425  0   144   144   11B 367%
 591  1195 smask       1     1  gray    1   8  image  no      5425  0   144   144    9B 900%
 591  1196 image       1     1  rgb     3   8  image  no      5425  0   144   144   11B 367%
 591  1197 smask       1     1  gray    1   8  image  no      5425  0   144   144    9B 900%
 591  1198 image       1     1  rgb     3   8  image  no      5425  0   144   144   11B 367%
 591  1199 smask       1     1  gray    1   8  image  no      5425  0   144   144    9B 900%
 591  1200 image       1     1  rgb     3   8  image  no      5425  0   144   144   11B 367%
 591  1201 smask       1     1  gray    1   8  image  no      5425  0   144   144    9B 900%
 591  1202 image     195   163  rgb     3   8  jpeg   no      5426  0   144   144 7861B 8.2%
 591  1203 image     195   163  rgb     3   8  jpeg   no      5426  0   144   144 7861B 8.2%
 593  1204 image     223   131  rgb     3   8  jpeg   no      5433  0   144   144 15.3K  18%
 593  1205 image     223   131  rgb     3   8  jpeg   no      5433  0   144   144 15.3K  18%
 597  1206 image     317   141  rgb     3   8  jpeg   no      5434  0   144   144 12.8K 9.8%
 597  1207 image     317   141  rgb     3   8  jpeg   no      5434  0   144   144 12.8K 9.8%
 599  1208 image     148    19  rgb     3   8  image  no      5435  0   144   144  551B 6.5%
 599  1209 image     164    23  rgb     3   8  image  no      5436  0   144   144  647B 5.7%
 599  1210 image     128    19  rgb     3   8  image  no      5437  0   144   144  523B 7.2%
 599  1211 image     167    22  rgb     3   8  image  no      5438  0   144   144  638B 5.8%
 599  1212 image      29    37  rgb     3   8  image  no      5439  0   144   144  217B 6.7%
 599  1213 image      29    37  rgb     3   8  image  no      5439  0   144   144  217B 6.7%
 599  1214 image      28    39  rgb     3   8  image  no      5440  0   144   144  230B 7.0%
 599  1215 image      28    39  rgb     3   8  image  no      5440  0   144   144  230B 7.0%
 599  1216 image      29    38  rgb     3   8  image  no      5441  0   144   144  218B 6.6%
 599  1217 image      29    38  rgb     3   8  image  no      5441  0   144   144  218B 6.6%
 599  1218 image      31    36  rgb     3   8  image  no      5442  0   144   144  204B 6.1%
 599  1219 image      31    36  rgb     3   8  image  no      5442  0   144   144  204B 6.1%
 599  1220 image      16    16  rgb     3   8  image  no      5443  0   144   144   74B 9.6%
 599  1221 image      16    16  rgb     3   8  image  no      5443  0   144   144   74B 9.6%
 599  1222 image      23    20  rgb     3   8  image  no      5444  0   144   144  143B  10%
 599  1223 image      23    20  rgb     3   8  image  no      5444  0   144   144  143B  10%
 599  1224 image      25    19  rgb     3   8  image  no      5445  0   144   144  147B  10%
 599  1225 image      25    19  rgb     3   8  image  no      5445  0   144   144  147B  10%
 600  1226 image      25    19  rgb     3   8  image  no      5446  0   144   144  147B  10%
 600  1227 image     102    21  rgb     3   8  image  no      5447  0   144   144  438B 6.8%
 600  1228 image     102    21  rgb     3   8  image  no      5447  0   144   144  438B 6.8%
 600  1229 image     114    20  rgb     3   8  image  no      5448  0   144   144  487B 7.1%
 601  1230 image     114    20  rgb     3   8  image  no      5449  0   144   144  487B 7.1%
 601  1231 image     111    21  rgb     3   8  image  no      5450  0   144   144  487B 7.0%
 601  1232 image     111    21  rgb     3   8  image  no      5450  0   144   144  487B 7.0%
 601  1233 image     101    24  rgb     3   8  image  no      5451  0   144   144  442B 6.1%
 601  1234 image     101    24  rgb     3   8  image  no      5451  0   144   144  442B 6.1%
 602  1235 image     518    40  rgb     3   8  jpeg   no      5452  0   144   144 10.2K  17%
 602  1236 image     491    45  rgb     3   8  jpeg   no      5453  0   144   144 9213B  14%
 602  1237 image      52    19  rgb     3   8  image  no      5454  0   144   144  285B 9.6%
 602  1238 image      52    19  rgb     3   8  image  no      5454  0   144   144  285B 9.6%
 602  1239 image      49    22  rgb     3   8  image  no      5455  0   144   144  255B 7.9%
 602  1240 image      49    22  rgb     3   8  image  no      5455  0   144   144  255B 7.9%
 602  1241 image      47    17  rgb     3   8  image  no      5456  0   144   144  265B  11%
 602  1242 image      47    17  rgb     3   8  image  no      5456  0   144   144  265B  11%
 602  1243 image      41    19  rgb     3   8  image  no      5457  0   144   144  257B  11%
 602  1244 image      41    19  rgb     3   8  image  no      5457  0   144   144  257B  11%
 602  1245 image     601    42  rgb     3   8  image  no      5458  0   144   144 2225B 2.9%
 602  1246 image     573    55  rgb     3   8  image  no      5459  0   144   144 2593B 2.7%
 602  1247 image     308    20  rgb     3   8  image  no      5460  0   144   144 1092B 5.9%
 602  1248 image     371    24  rgb     3   8  image  no      5461  0   144   144 1362B 5.1%
 602  1249 image     316    21  rgb     3   8  image  no      5462  0   144   144 1137B 5.7%
 602  1250 image     405    22  rgb     3   8  image  no      5463  0   144   144 1423B 5.3%
 602  1251 image     291    23  rgb     3   8  image  no      5464  0   144   144 1077B 5.4%
 603  1252 image     375    25  rgb     3   8  image  no      5465  0   144   144 1345B 4.8%
 603  1253 image     280    21  rgb     3   8  image  no      5466  0   144   144 1018B 5.8%
 603  1254 image     362    26  rgb     3   8  image  no      5467  0   144   144 1291B 4.6%
 603  1255 image     385   140  rgb     3   8  image  no      5468  0   144   144 4378B 2.7%
 603  1256 image     413   197  rgb     3   8  image  no      5469  0   144   144 5724B 2.3%
 605  1257 image     146    23  rgb     3   8  image  no      5470  0   144   144  438B 4.3%
 605  1258 image     146    23  rgb     3   8  image  no      5470  0   144   144  438B 4.3%
 605  1259 image     148    19  rgb     3   8  image  no      5471  0   144   144  437B 5.2%
 605  1260 image     148    19  rgb     3   8  image  no      5471  0   144   144  437B 5.2%
 605  1261 image     149    22  rgb     3   8  image  no      5472  0   144   144  411B 4.2%
 605  1262 image     149    22  rgb     3   8  image  no      5472  0   144   144  411B 4.2%
 605  1263 image     147    20  rgb     3   8  image  no      5473  0   144   144  419B 4.8%
 605  1264 image     147    20  rgb     3   8  image  no      5473  0   144   144  419B 4.8%
 606  1265 image      77    22  rgb     3   8  image  no      5474  0   144   144  335B 6.6%
 606  1266 image      77    22  rgb     3   8  image  no      5474  0   144   144  335B 6.6%
 606  1267 image      73    24  rgb     3   8  image  no      5475  0   144   144  326B 6.2%
 606  1268 image      73    24  rgb     3   8  image  no      5475  0   144   144  326B 6.2%
 606  1269 image      71    24  rgb     3   8  image  no      5476  0   144   144  301B 5.9%
 606  1270 image      71    24  rgb     3   8  image  no      5476  0   144   144  301B 5.9%
 606  1271 image      74    25  rgb     3   8  image  no      5477  0   144   144  323B 5.8%
 606  1272 image      74    25  rgb     3   8  image  no      5477  0   144   144  323B 5.8%
 608  1273 image     352    25  rgb     3   8  jpeg   no      5478  0   144   144 7295B  28%
 608  1274 image     232    26  rgb     3   8  jpeg   no      5479  0   144   144 5107B  28%
 608  1275 image     287    28  rgb     3   8  jpeg   no      5480  0   144   144 5991B  25%
 608  1276 image     207    25  rgb     3   8  jpeg   no      5481  0   144   144 3969B  26%
 611  1277 image      66    17  rgb     3   8  image  no      5482  0   144   144  290B 8.6%
 611  1278 image      44    19  rgb     3   8  image  no      5483  0   144   144  224B 8.9%
 613  1279 image     555    50  rgb     3   8  image  no      5486  0   144   144 2830B 3.4%
 617  1280 image     371   131  rgb     3   8  image  no      5487  0   144   144 6274B 4.3%
 617  1281 image     351   154  rgb     3   8  image  no      5488  0   144   144 7169B 4.4%
 618  1282 image     388   148  rgb     3   8  image  no      5489  0   144   144 6333B 3.7%
 618  1283 image     386   142  rgb     3   8  image  no      5490  0   144   144 5887B 3.6%
 619  1284 image     386   142  rgb     3   8  image  no      5491  0   144   144 5887B 3.6%
 620  1285 image     287   152  rgb     3   8  jpeg   no      5492  0   144   144 15.6K  12%
 620  1286 image     287   152  rgb     3   8  jpeg   no      5492  0   144   144 15.6K  12%
 621  1287 image     410    28  rgb     3   8  image  no      5493  0   144   144 1280B 3.7%
 621  1288 image     349    30  rgb     3   8  image  no      5494  0   144   144  965B 3.1%
 621  1289 image     101    24  rgb     3   8  image  no      5495  0   144   144  288B 4.0%
 621  1290 image     101    24  rgb     3   8  image  no      5495  0   144   144  288B 4.0%
 621  1291 image     110    24  rgb     3   8  image  no      5496  0   144   144  278B 3.5%
 621  1292 image     110    24  rgb     3   8  image  no      5496  0   144   144  278B 3.5%
 621  1293 image     101    21  rgb     3   8  image  no      5497  0   144   144  288B 4.5%
 622  1294 image     101    21  rgb     3   8  image  no      5498  0   144   144  288B 4.5%
 622  1295 image     107    24  rgb     3   8  image  no      5499  0   144   144  270B 3.5%
 622  1296 image     107    24  rgb     3   8  image  no      5499  0   144   144  270B 3.5%
 622  1297 image     527    32  rgb     3   8  image  no      5500  0   144   144 1667B 3.3%
 622  1298 image     485    31  rgb     3   8  image  no      5501  0   144   144 1708B 3.8%
 622  1299 image     402    33  rgb     3   8  image  no      5502  0   144   144 1307B 3.3%
 622  1300 image      27    43  rgb     3   8  image  no      5503  0   144   144  193B 5.5%
 623  1301 image      27    43  rgb     3   8  image  no      5504  0   144   144  193B 5.5%
 623  1302 image      31    39  rgb     3   8  image  no      5505  0   144   144  210B 5.8%
 623  1303 image      31    39  rgb     3   8  image  no      5505  0   144   144  210B 5.8%
 623  1304 image      30    44  rgb     3   8  image  no      5506  0   144   144  226B 5.7%
 623  1305 image      30    44  rgb     3   8  image  no      5506  0   144   144  226B 5.7%
 623  1306 image      45    40  rgb     3   8  image  no      5507  0   144   144 1070B  20%
 623  1307 image      45    40  rgb     3   8  image  no      5507  0   144   144 1070B  20%
 623  1308 image     704    39  rgb     3   8  jpeg   no      5508  0   144   144 6614B 8.0%
 623  1309 image     670    41  rgb     3   8  jpeg   no      5509  0   144   144 6497B 7.9%
 623  1310 image     346    29  rgb     3   8  image  no      5510  0   144   144 1271B 4.2%
 623  1311 image     275    28  rgb     3   8  image  no      5511  0   144   144 1032B 4.5%
 623  1312 image      74    37  rgb     3   8  image  no      5512  0   144   144  289B 3.5%
 623  1313 image      74    37  rgb     3   8  image  no      5512  0   144   144  289B 3.5%
 623  1314 image      80    41  rgb     3   8  image  no      5513  0   144   144  262B 2.7%
 624  1315 image      80    41  rgb     3   8  image  no      5514  0   144   144  262B 2.7%
 624  1316 image      77    38  rgb     3   8  image  no      5515  0   144   144  318B 3.6%
 624  1317 image      77    38  rgb     3   8  image  no      5515  0   144   144  318B 3.6%
 624  1318 image      93    37  rgb     3   8  image  no      5516  0   144   144  332B 3.2%
 624  1319 image      93    37  rgb     3   8  image  no      5516  0   144   144  332B 3.2%
 624  1320 image      84    25  rgb     3   8  image  no      5517  0   144   144  380B 6.0%
 624  1321 image      84    25  rgb     3   8  image  no      5517  0   144   144  380B 6.0%
 624  1322 image      83    29  rgb     3   8  image  no      5518  0   144   144  359B 5.0%
 624  1323 image      83    29  rgb     3   8  image  no      5518  0   144   144  359B 5.0%
 624  1324 image      91    24  rgb     3   8  image  no      5519  0   144   144  344B 5.3%
 624  1325 image      91    24  rgb     3   8  image  no      5519  0   144   144  344B 5.3%
 624  1326 image     117    24  rgb     3   8  image  no      5520  0   144   144  447B 5.3%
 624  1327 image     117    24  rgb     3   8  image  no      5520  0   144   144  447B 5.3%
 624  1328 image     446    24  rgb     3   8  image  no      5521  0   144   144 9188B  29%
 624  1329 image     455    30  rgb     3   8  image  no      5522  0   144   144 9243B  23%
 624  1330 image      73    25  rgb     3   8  image  no      5523  0   144   144  240B 4.4%
 624  1331 image      73    25  rgb     3   8  image  no      5523  0   144   144  240B 4.4%
 624  1332 image      72    22  rgb     3   8  image  no      5524  0   144   144  236B 5.0%
 624  1333 image      72    22  rgb     3   8  image  no      5524  0   144   144  236B 5.0%
 624  1334 image      71    24  rgb     3   8  image  no      5525  0   144   144  240B 4.7%
 624  1335 image      71    24  rgb     3   8  image  no      5525  0   144   144  240B 4.7%
 625  1336 image      71    24  rgb     3   8  image  no      5526  0   144   144  240B 4.7%
 625  1337 image      74    25  rgb     3   8  image  no      5527  0   144   144  238B 4.3%
 625  1338 image      74    25  rgb     3   8  image  no      5527  0   144   144  238B 4.3%
 625  1339 image     126    34  rgb     3   8  image  no      5528  0   144   144  632B 4.9%
 625  1340 image     126    34  rgb     3   8  image  no      5528  0   144   144  632B 4.9%
 625  1341 image     101    39  rgb     3   8  image  no      5529  0   144   144  487B 4.1%
 625  1342 image     101    39  rgb     3   8  image  no      5529  0   144   144  487B 4.1%
 625  1343 image     229    27  rgb     3   8  image  no      5530  0   144   144  849B 4.6%
 625  1344 image     196    22  rgb     3   8  image  no      5531  0   144   144  723B 5.6%
 625  1345 image     563    49  rgb     3   8  image  no      5532  0   144   144 2338B 2.8%
 625  1346 image     558    81  rgb     3   8  jpeg   no      5533  0   144   144 8464B 6.2%
 626  1347 image     558    81  rgb     3   8  jpeg   no      5534  0   144   144 8464B 6.2%
 626  1348 image     126    17  rgb     3   8  image  no      5535  0   144   144  420B 6.5%
 626  1349 image     126    17  rgb     3   8  image  no      5535  0   144   144  420B 6.5%
 626  1350 image     122    18  rgb     3   8  image  no      5536  0   144   144  432B 6.6%
 626  1351 image     122    18  rgb     3   8  image  no      5536  0   144   144  432B 6.6%
 626  1352 image     127    20  rgb     3   8  image  no      5537  0   144   144 1647B  22%
 626  1353 image     127    20  rgb     3   8  image  no      5537  0   144   144 1647B  22%
 626  1354 image     122    21  rgb     3   8  image  no      5538  0   144   144  437B 5.7%
 626  1355 image     122    21  rgb     3   8  image  no      5538  0   144   144  437B 5.7%
 626  1356 image     220    30  rgb     3   8  image  no      5539  0   144   144  607B 3.1%
 626  1357 image     220    30  rgb     3   8  image  no      5539  0   144   144  607B 3.1%
 626  1358 image     221    28  rgb     3   8  image  no      5540  0   144   144  598B 3.2%
 626  1359 image     221    28  rgb     3   8  image  no      5540  0   144   144  598B 3.2%
 626  1360 image     219    33  rgb     3   8  image  no      5541  0   144   144  617B 2.8%
 626  1361 image     219    33  rgb     3   8  image  no      5541  0   144   144  617B 2.8%
 626  1362 image     252    34  rgb     3   8  image  no      5542  0   144   144  780B 3.0%
 626  1363 image     252    34  rgb     3   8  image  no      5542  0   144   144  780B 3.0%
 626  1364 image     270    44  rgb     3   8  image  no      5543  0   144   144 1103B 3.1%
 626  1365 image     272    43  rgb     3   8  image  no      5544  0   144   144 1117B 3.2%
 627  1366 image      21    32  rgb     3   8  image  no      5545  0   144   144  121B 6.0%
 627  1367 image      21    32  rgb     3   8  image  no      5545  0   144   144  121B 6.0%
 627  1368 image      60    37  rgb     3   8  image  no      5546  0   144   144  291B 4.4%
 627  1369 image      60    37  rgb     3   8  image  no      5546  0   144   144  291B 4.4%
 627  1370 image      59    43  rgb     3   8  image  no      5547  0   144   144  307B 4.0%
 627  1371 image      59    43  rgb     3   8  image  no      5547  0   144   144  307B 4.0%
 628  1372 image     588    35  rgb     3   8  image  no      5548  0   144   144 10.7K  18%
 628  1373 image     590    42  rgb     3   8  image  no      5549  0   144   144 10.2K  14%
 628  1374 image      23    45  rgb     3   8  image  no      5550  0   144   144  164B 5.3%
 628  1375 image      23    45  rgb     3   8  image  no      5550  0   144   144  164B 5.3%
 628  1376 image      25    46  rgb     3   8  image  no      5551  0   144   144  192B 5.6%
 628  1377 image      25    46  rgb     3   8  image  no      5551  0   144   144  192B 5.6%
